Path,True Label,Predicted Label,Prediction Probability,Deviation,Error Type
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/C75E50D4ACD587AEBA7AE5A08322BDD3DC6668AB53EF82FECF289049806514BB.dgl,4,6,0.21720750629901886,0.28279249370098114,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/DF0EFF18ACE0980B6E7ED2467ED230BA3A2A65AC7D2E6EBD45ACF5EA4B137D00.dgl,2,3,0.42464083433151245,0.07535916566848755,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/572BB4519EAD28B86BA122A128986522F17EEC80BAFF1771F57752CA6DA9B7AE.dgl,7,3,0.2715446650981903,0.2284553349018097,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/4E9C7AE29D00A97271DBAE38C5F7682BC24A29E6E6BABE4D3C1E88B43834B551.dgl,0,1,0.9627468585968018,0.46274685859680176,FP
/storage/xiaowei_data/DWFS-Obfuscation/igexin/65C2C14CC8B6D5ECDA14D32683A8D1FC76616E434D2A8AE380333BA07944204E.dgl,3,1,0.8276118040084839,0.3276118040084839,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/0016C47DE201379FE472E998127C9D95759DC3FA8AF6F71FD6C2CA5E6A9B5E31.dgl,2,6,0.3403588831424713,0.1596411168575287,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/A18B2D2446266D5940ACF97EC002DBB904772EB1F7411B07D6CDD38F33286B93.dgl,7,1,0.8963330388069153,0.3963330388069153,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/EB67E6B8C97D985BBF61416255C844909FAF16F9A2CD39871CAAF6DA430609D4.dgl,0,4,0.307628333568573,0.192371666431427,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/6FFBA39E1C5D2F92628D120694776A130175D85B7F7218A6C129D5E2D3B790B7.dgl,2,4,0.26896923780441284,0.23103076219558716,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/392D4670B079347C6C7A007223C1F22D39821743E6EE41494214031E3C0026FE.dgl,0,7,0.43726104497909546,0.06273895502090454,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/77A45D0556FAD5808CA89EEB7956C4EC96CF4B525974803E152DC2F179F5392E.dgl,6,1,0.22469903528690338,0.2753009647130966,FP
