Path,True Label,Predicted Label,Prediction Probability,Deviation,Error Type
/storage/xiaowei_data/DWFS-Obfuscation/adpush/7B56E5E48B0E8CE05AD8ED09398CCA36193003122DBF680AD7F52CDAF78C5689.dgl,0,1,0.3887377679347992,0.1112622320652008,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/E74F565277AAD6D770673192F8FB26918232BDC94CF48BBF90614CCFF98685EE.dgl,6,4,0.9883217215538025,0.4883217215538025,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/AF707C963745C98254377CDC7F33EAFC53BD5AF71738F60AE0692180193783FC.dgl,7,4,0.36762091517448425,0.13237908482551575,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/DD3C8943FAF5A460F9C43CB04A6E2988F8A37544C61A1067DC8FDCCBBC707B81.dgl,4,6,0.6304477453231812,0.13044774532318115,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/8FA3CB25C1A6A4B40A1564030236963E01A369A1C2B752037D4079FEE922ED75.dgl,5,1,0.5260250568389893,0.026025056838989258,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/BCE2EAD2787831A548122F34ABA693887482E8A66C44FF80AC536134498E41EA.dgl,0,7,0.43981751799583435,0.06018248200416565,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/A5EBD4682F389F21B286E86282CB5F6CDD8E8748C40FF046FF8CB45CAAA89C52.dgl,2,5,0.4481881558895111,0.05181184411048889,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/9AA256EE42CDE1B834001E71A1DCBA5E980F28FFF779DB24D54174B6E5E46D34.dgl,0,4,0.6044653654098511,0.10446536540985107,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/AAD911E96F322B0DF74DDD0F88C8CC99A8D9248E5F3D820311688B18CCC7C3D6.dgl,0,4,0.6876080632209778,0.18760806322097778,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/7EEFE721536C7BAB8CC0158BC499AB9402000DA9F2FAC04086912797B23B131D.dgl,2,5,0.4952400028705597,0.004759997129440308,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/B5AEBD0D9938675AAF4C37448CEDA56216B8760F9E62EE8CC608E65417745A09.dgl,0,4,0.9995830655097961,0.49958306550979614,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/B4C1E1F73BFBE3BEFAEFD6BB14EE4101B0269CD3DDA8074B3EAA65441B08D4A4.dgl,0,4,0.5318840742111206,0.031884074211120605,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/4D8B34B69136592CB2429101FCC22312893DE6535BB78E48D67A49202DEC90CC.dgl,7,1,0.7172689437866211,0.2172689437866211,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/A0EFB1EEA4887AF6E16ECD6A57066960AF7926DDCB01F354FA820FC42D239E8A.dgl,0,4,0.5330456495285034,0.03304564952850342,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/0DE708B51454900F6F516FEE1704F34EE47E9411C627C1CFE7C504E6AC9B9797.dgl,7,0,0.6932951807975769,0.1932951807975769,FN
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/8D46F7BC180DBD1E12F59C3D7265F60BD6FF7F3F9B77E49C5BDCB7ECF2BA8D8F.dgl,7,4,0.7215483784675598,0.22154837846755981,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/4EFE2731D49F6FDF7B7C87187ECF4BE3A7D650D613DFF025CC203E465DE945AE.dgl,5,6,0.5316300988197327,0.031630098819732666,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/F4D6F985FCD0B2EB268906B3CFC8812234AAFDB090528BFDB941DC9209CE6A3A.dgl,4,6,0.40332335233688354,0.09667664766311646,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/6E3D8B67F6458ECB44D969D1FB715FA39892ED5F8ED4D4718A39C30D61A3D7B7.dgl,2,4,0.6095911264419556,0.10959112644195557,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/8AE9508EB692F615BD79E5D3AB642369F801C4E4452C8771FF2C74CB5BDA402E.dgl,4,0,0.716593325138092,0.21659332513809204,FN
/storage/xiaowei_data/DWFS-Obfuscation/adpush/489DA86D793F21BAFF34C980306BD71EB0E6909D88AC0F06B94F7961227F1A79.dgl,0,4,0.9625344276428223,0.46253442764282227,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/C7E7F0FD5F9AE64A7D6A998F75DEFCA3148C0DFFEFCF1526061F58BAD82CC46C.dgl,6,0,0.3011975884437561,0.1988024115562439,FN
/storage/xiaowei_data/DWFS-Obfuscation/adpush/76CCF2473B832BD5B1F9EA3DF54AC37C5074C5AE1A4CCE57C01105363F87BE96.dgl,0,4,0.2696293592453003,0.2303706407546997,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/F631388094351882DDBB677BB319E818DBE609E0A341480C796B0E55B3D850BB.dgl,4,6,0.6813309192657471,0.18133091926574707,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/41DEC8AF924C643E3E3C907CDB268B79F38363922E63A3FB642EE43986E99CEB.dgl,5,6,0.6642988920211792,0.1642988920211792,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/749590C6CB2D7385B7D05EA99EA71D953975E73A6E9F7DB467447C87D37067BD.dgl,7,1,0.416517972946167,0.08348202705383301,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/520AD5BBD22C67EACF6B1F4D50988DD411AF7F1C7B1FB8D04501EDE7B82D446B.dgl,6,4,0.7058893442153931,0.20588934421539307,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/28E6C23C6527B41DAD4A5A9B75F879E61DADE3CC2B5DB17E5098F0CA58A8A811.dgl,0,1,0.3887377679347992,0.1112622320652008,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/1E13E6A4B4054B104A2F5CCF6E331781BF49AE794FEDD4BDA6BD66E995A4540C.dgl,0,4,0.9772063493728638,0.47720634937286377,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/336CF5BD75370F921DC3D6F4D436E725D22A2B01D6A6728A4FEF5A535D106744.dgl,4,6,0.8642545938491821,0.36425459384918213,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/A17069A435BC1E74298FC449C934B01087D79751CCE9520F944278140521E9BB.dgl,2,5,0.3536502420902252,0.14634975790977478,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/A66E7C0CD2F0E5E7828A43A33F33D498A17B2726D335A9C347DC4592D1CC3E54.dgl,5,0,0.7532186508178711,0.2532186508178711,FN
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/54F94B87490804E4C50A96DDF25C65278267517291104E4EC938EAC3051ED36C.dgl,6,1,0.7104095220565796,0.2104095220565796,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/013162BE9DA27E3D31A635F62D18D4D7F3735BD26001AA447D723D2067BDB482.dgl,4,3,0.3294100761413574,0.17058992385864258,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/1F882C2308D4BCB3405333FA073E7C0616E662A245A4653C512D7534A57DCDB2.dgl,4,1,0.7152422070503235,0.2152422070503235,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/15BE8F8DECC9AC9BA8666885BBE072F67F55FF77D1FE53735F1A98335A9E8C9F.dgl,5,4,0.6293283700942993,0.12932837009429932,FP
